model,nsims,tpb,mem,cupsodatime,cupsoda_io_time,pythontime,rtol,atol,mxsteps,t_end,n_steps,vol,card
ras,10000,64,0,230.585541,249.306851149,267.459950924,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,10,64,1,6.648388,6.74316096306,6.77169513702,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100,64,1,13.737926,13.95718503,14.1475951672,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,1000,64,1,27.912962,29.7188091278,31.5334749222,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,10000,64,1,198.250092,217.66683197,235.808106899,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,10,64,2,6.171691,6.25962400436,6.28831386566,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,100,64,2,13.373103,13.5935769081,13.7846548557,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,1000,64,2,27.02577,28.8429269791,30.6664040089,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760
ras,10000,64,2,190.115891,208.021517992,226.197802067,1e-06,1e-06,100,20000,1500.0,1e-19,gtx-760


#earm,10,16,0,8.762659,8.80503511429,8.83982300758,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,100,16,0,11.206334,11.3120419979,11.5033328533,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,16,0,14.497144,15.202381134,16.9976680279,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,10000,16,0,150.898666,157.659796953,175.511569023,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,10,16,1,7.26704,7.32112383842,7.35543704033,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,100,16,1,9.026009,9.13263392448,9.32752895355,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,16,1,28.911806,29.6220481396,31.3862259388,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,10000,16,1,259.878235,266.643361092,284.499392986,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,10,16,2,6.678869,6.72913098335,6.76336121559,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,100,16,2,8.500731,8.60866999626,8.80394506454,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,16,2,26.94935,27.6565389633,29.4404900074,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,10000,16,2,242.065613,248.877175093,266.878839016,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760

#earm,1000,2,0,33.605652,34.3115730286,36.1210808754,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,2,1,30.720749,31.4218440056,33.2288479805,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,2,2,26.490004,27.1900191307,29.0025370121,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#
#earm,1000,4,0,21.422855,22.128029108,23.9178209305,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,4,1,18.405716,19.1044609547,20.8846650124,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,4,2,16.275351,16.9763767719,18.7457659245,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#
#earm,1000,6,0,17.189491,17.8965620995,19.7350559235,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,6,1,19.553358,20.2584719658,22.0781781673,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,6,2,17.562654,18.2896950245,20.1333401203,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#
#earm,1000,8,0,18.990974,19.6895079613,21.4817662239,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,8,1,21.110386,21.8170590401,23.5997819901,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,8,2,19.027193,19.7326610088,21.5269079208,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#
#earm,1000,9,0,19.838223,20.5543909073,22.3352339268,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,9,1,22.185163,22.8844099045,24.6563260555,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,9,2,20.158428,20.8722901344,22.651982069,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#
#earm,1000,10,0,20.940897,21.6395699978,23.4407520294,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,10,1,22.996374,23.7093338966,25.5027451515,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,10,2,21.003231,21.8840091228,23.6841011047,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#
#earm,1000,11,0,13.039383,13.7415158749,15.5634970665,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,11,1,23.999018,24.6954579353,26.5060610771,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,11,2,21.997997,22.7289631367,24.5263650417,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#
#earm,1000,12,0,13.349504,14.0568659306,15.8410930634,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,12,1,24.947929,25.6656041145,27.4667031765,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,12,2,22.96479,23.6750149727,25.4632978439,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#
#earm,1000,14,0,13.694582,14.4124298096,16.2003569603,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,14,1,26.827505,27.5402848721,29.3099091053,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#earm,1000,14,2,24.90925,25.6257209778,27.3938629627,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
#
earm,10,16,0,8.756739,8.82443594933,8.85915398598,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,100,16,0,11.214781,11.3225469589,11.5179469585,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,1000,16,0,14.494057,15.2029500008,17.0287029743,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10000,16,0,151.149826,157.922519922,176.009946823,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10,16,1,7.261838,7.32568407059,7.3606159687,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,100,16,1,9.022619,9.12981987,9.32528996468,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,1000,16,1,28.929764,29.6342318058,31.4358818531,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10000,16,1,259.923126,266.671519041,284.729894876,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10,16,2,6.678155,6.73730111122,6.77184700966,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,100,16,2,8.501706,8.61582779884,8.81224608421,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,1000,16,2,26.956713,27.6686310768,29.4785790443,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10000,16,2,242.075729,248.816481113,266.807865143,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760

earm,10,32,0,8.761292,8.8789229393,8.9140059948,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,100,32,0,15.935803,16.0660049915,16.3155391216,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,1000,32,0,21.216238,21.9432580471,23.7647922039,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10000,32,0,233.945312,240.757364035,259.118975878,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760

earm,10,32,1,7.269776,7.34597110748,7.38077497482,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,100,32,1,12.533068,12.6611480713,12.8599002361,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,1000,32,1,45.406673,46.1371259689,47.9542229176,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10000,32,1,408.828491,415.641996145,434.02671504,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760

earm,10,32,2,6.679263,6.76555299759,6.80061793327,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,100,32,2,12.092098,12.2202761173,12.41741395,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,1000,32,2,43.913933,44.6465830803,46.455534935,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10000,32,2,394.492218,401.308087826,419.617669821,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760

earm,10,64,0,8.757842,8.83266091347,8.86790800095,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,100,64,0,19.326712,19.436863184,19.6371669769,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,1000,64,0,21.169815,21.8803420067,23.7241740227,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10000,64,0,271.727417,278.532550097,296.873348951,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10,64,1,7.256029,7.32085990906,7.35575890541,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,100,64,1,14.945352,15.0634441376,15.2617368698,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,1000,64,1,45.076756,45.7951850891,47.633742094,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10000,64,1,408.892212,415.690629005,433.953024864,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10,64,2,6.691153,6.75839090347,6.79332494736,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,100,64,2,14.540011,14.650965929,14.8500740528,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,1000,64,2,43.903828,44.6096510887,46.4526090622,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
earm,10000,64,2,394.617767,401.382130146,419.724164009,1e-06,1e-06,100,20000,20000.0,1.661e-19,gtx-760
